,Average,Minimum,Maximum,Date,Month,Year
276,31.36,28.99,34.72,4.0,10.0,1963.0
277,33.93,30.05,38.86,5.0,10.0,1963.0
278,30.99,27.909999999999997,35.98,6.0,10.0,1963.0
279,31.29,29.869999999999997,34.58,7.0,10.0,1963.0
280,29.2,25.98,32.4,8.0,10.0,1963.0
281,29.92,28.840000000000003,35.84,9.0,10.0,1963.0
282,32.62,29.299999999999997,38.239999999999995,10.0,10.0,1963.0
283,33.7,30.540000000000003,37.400000000000006,11.0,10.0,1963.0
284,30.07,26.58,32.14,12.0,10.0,1963.0
285,29.38,27.64,32.76,13.0,10.0,1963.0
286,33.81,31.1,39.620000000000005,14.0,10.0,1963.0
287,30.48,27.27,34.96,15.0,10.0,1963.0
288,31.38,29.97,36.76,16.0,10.0,1963.0
289,30.44,26.720000000000002,33.88,17.0,10.0,1963.0
290,33.25,31.21,35.5,18.0,10.0,1963.0
291,29.28,27.59,32.56,19.0,10.0,1963.0
292,30.92,28.48,34.84,20.0,10.0,1963.0
293,31.31,28.459999999999997,35.62,21.0,10.0,1963.0
294,31.75,28.59,36.5,22.0,10.0,1963.0
295,29.16,26.48,33.32,23.0,10.0,1963.0
296,33.269999999999996,29.289999999999996,36.54,24.0,10.0,1963.0
297,28.51,27.12,31.020000000000003,25.0,10.0,1963.0
298,31.240000000000002,28.020000000000003,34.480000000000004,26.0,10.0,1963.0
299,31.31,29.479999999999997,34.62,27.0,10.0,1963.0
300,28.16,24.44,31.32,28.0,10.0,1963.0
301,29.39,26.48,34.78,29.0,10.0,1963.0
302,33.2,29.490000000000002,36.400000000000006,30.0,10.0,1963.0
303,33.38,31.410000000000004,35.760000000000005,31.0,10.0,1963.0
304,26.61,23.52,32.22,1.0,11.0,1963.0
305,28.18,25.81,30.36,2.0,11.0,1963.0
306,30.38,26.41,33.76,3.0,11.0,1963.0
307,28.94,27.520000000000003,34.88,4.0,11.0,1963.0
308,27.38,24.4,30.759999999999998,5.0,11.0,1963.0
309,28.58,27.549999999999997,34.16,6.0,11.0,1963.0
310,29.03,27.25,34.06,7.0,11.0,1963.0
311,27.83,25.889999999999997,31.659999999999997,8.0,11.0,1963.0
312,26.99,25.009999999999998,32.98,9.0,11.0,1963.0
313,30.35,26.82,34.7,10.0,11.0,1963.0
314,29.12,27.54,34.24,11.0,11.0,1963.0
315,28.88,26.18,32.76,12.0,11.0,1963.0
316,26.18,22.47,31.36,13.0,11.0,1963.0
317,30.91,29.55,33.82,14.0,11.0,1963.0
318,29.61,28.52,34.22,15.0,11.0,1963.0
319,29.990000000000002,28.14,35.980000000000004,16.0,11.0,1963.0
320,30.740000000000002,28.25,33.480000000000004,17.0,11.0,1963.0
321,26.38,25.09,30.759999999999998,18.0,11.0,1963.0
322,26.93,25.61,32.86,19.0,11.0,1963.0
323,29.84,27.56,34.68,20.0,11.0,1963.0
324,29.91,28.38,32.82,21.0,11.0,1963.0
325,26.45,23.189999999999998,30.9,22.0,11.0,1963.0
326,25.03,21.630000000000003,28.060000000000002,23.0,11.0,1963.0
327,29.58,28.0,34.16,24.0,11.0,1963.0
328,30.6,28.540000000000003,33.2,25.0,11.0,1963.0
329,27.740000000000002,26.290000000000003,30.480000000000004,26.0,11.0,1963.0
330,25.72,22.189999999999998,30.439999999999998,27.0,11.0,1963.0
331,26.25,24.61,29.5,28.0,11.0,1963.0
332,26.51,24.860000000000003,32.02,29.0,11.0,1963.0
333,25.44,22.66,29.880000000000003,30.0,11.0,1963.0
334,27.1,26.09,31.200000000000003,1.0,12.0,1963.0
335,23.72,22.049999999999997,27.439999999999998,2.0,12.0,1963.0
336,26.14,24.05,30.28,3.0,12.0,1963.0
337,28.43,27.08,31.86,4.0,12.0,1963.0
338,27.92,23.96,30.840000000000003,5.0,12.0,1963.0
339,28.52,26.689999999999998,33.04,6.0,12.0,1963.0
340,27.27,25.94,32.54,7.0,12.0,1963.0
341,24.86,23.439999999999998,28.72,8.0,12.0,1963.0
342,26.79,24.15,32.58,9.0,12.0,1963.0
343,25.06,24.029999999999998,27.119999999999997,10.0,12.0,1963.0
344,27.65,24.4,31.299999999999997,11.0,12.0,1963.0
345,26.71,25.14,31.42,12.0,12.0,1963.0
346,24.47,23.43,28.939999999999998,13.0,12.0,1963.0
347,26.93,24.85,29.86,14.0,12.0,1963.0
348,24.96,23.880000000000003,27.92,15.0,12.0,1963.0
349,24.29,22.689999999999998,29.58,16.0,12.0,1963.0
350,26.95,25.869999999999997,32.9,17.0,12.0,1963.0
351,27.16,24.29,31.32,18.0,12.0,1963.0
352,24.66,20.78,30.32,19.0,12.0,1963.0
353,23.93,22.67,27.86,20.0,12.0,1963.0
354,28.8,25.03,33.6,21.0,12.0,1963.0
355,25.67,22.55,30.340000000000003,22.0,12.0,1963.0
356,26.240000000000002,24.73,29.480000000000004,23.0,12.0,1963.0
357,28.45,24.7,30.9,24.0,12.0,1963.0
358,23.16,19.82,25.32,25.0,12.0,1963.0
359,26.05,24.36,30.1,26.0,12.0,1963.0
360,23.2,21.66,28.4,27.0,12.0,1963.0
361,27.91,25.37,30.82,28.0,12.0,1963.0
362,24.64,21.65,28.28,29.0,12.0,1963.0
363,28.97,26.0,31.939999999999998,30.0,12.0,1963.0
364,25.82,23.55,31.64,31.0,12.0,1963.0
0,24.31,20.52,27.619999999999997,1.0,1.0,1964.0
1,27.09,23.45,30.18,2.0,1.0,1964.0
2,24.84,21.65,27.68,3.0,1.0,1964.0
3,23.37,21.29,27.740000000000002,4.0,1.0,1964.0
4,24.74,21.229999999999997,30.479999999999997,5.0,1.0,1964.0
5,28.83,25.009999999999998,33.66,6.0,1.0,1964.0
6,23.47,22.23,28.939999999999998,7.0,1.0,1964.0
7,23.23,20.86,26.46,8.0,1.0,1964.0
8,27.13,25.759999999999998,30.259999999999998,9.0,1.0,1964.0
9,23.95,20.57,29.9,10.0,1.0,1964.0
10,28.37,25.94,32.74,11.0,1.0,1964.0
11,26.16,23.83,30.32,12.0,1.0,1964.0
12,26.58,23.38,30.159999999999997,13.0,1.0,1964.0
13,27.34,24.61,32.68,14.0,1.0,1964.0
14,25.1,23.26,29.200000000000003,15.0,1.0,1964.0
15,26.16,22.93,31.32,16.0,1.0,1964.0
16,28.52,26.759999999999998,32.04,17.0,1.0,1964.0
17,25.59,24.58,31.18,18.0,1.0,1964.0
18,24.52,23.3,30.04,19.0,1.0,1964.0
19,23.78,19.8,28.560000000000002,20.0,1.0,1964.0
20,25.05,21.68,28.1,21.0,1.0,1964.0
21,23.95,20.64,26.9,22.0,1.0,1964.0
22,28.23,24.71,31.46,23.0,1.0,1964.0
23,25.41,21.56,30.82,24.0,1.0,1964.0
24,26.32,23.86,31.64,25.0,1.0,1964.0
25,26.16,24.43,31.32,26.0,1.0,1964.0
26,25.75,22.82,29.5,27.0,1.0,1964.0
27,24.75,21.64,30.5,28.0,1.0,1964.0
28,28.86,25.07,33.72,29.0,1.0,1964.0
29,24.02,21.85,29.04,30.0,1.0,1964.0
30,24.83,23.61,28.659999999999997,31.0,1.0,1964.0
31,27.21,25.76,31.42,1.0,2.0,1964.0
32,27.68,26.52,31.36,2.0,2.0,1964.0
33,25.85,24.32,28.700000000000003,3.0,2.0,1964.0
34,28.54,25.32,32.08,4.0,2.0,1964.0
35,23.22,20.38,25.439999999999998,5.0,2.0,1964.0
36,26.63,24.2,32.26,6.0,2.0,1964.0
37,26.259999999999998,22.93,28.519999999999996,7.0,2.0,1964.0
38,27.57,26.48,33.14,8.0,2.0,1964.0
39,28.11,26.62,33.22,9.0,2.0,1964.0
40,28.310000000000002,25.220000000000002,30.62,10.0,2.0,1964.0
41,23.78,20.330000000000002,29.560000000000002,11.0,2.0,1964.0
42,25.76,22.130000000000003,30.520000000000003,12.0,2.0,1964.0
43,26.259999999999998,23.88,31.519999999999996,13.0,2.0,1964.0
44,27.740000000000002,25.03,33.480000000000004,14.0,2.0,1964.0
45,27.35,24.19,29.700000000000003,15.0,2.0,1964.0
46,27.2,25.71,31.4,16.0,2.0,1964.0
47,27.62,23.94,32.24,17.0,2.0,1964.0
48,26.55,23.200000000000003,32.1,18.0,2.0,1964.0
49,25.01,23.94,30.020000000000003,19.0,2.0,1964.0
50,23.67,21.200000000000003,29.340000000000003,20.0,2.0,1964.0
51,23.48,22.28,27.96,21.0,2.0,1964.0
52,25.89,22.27,29.78,22.0,2.0,1964.0
53,25.69,21.85,30.380000000000003,23.0,2.0,1964.0
54,25.36,22.99,30.72,24.0,2.0,1964.0
55,26.35,22.73,31.700000000000003,25.0,2.0,1964.0
56,23.35,19.64,26.700000000000003,26.0,2.0,1964.0
57,28.64,27.490000000000002,33.28,27.0,2.0,1964.0
58,23.23,19.52,26.46,28.0,2.0,1964.0
59,23.52,19.6,29.04,29.0,2.0,1964.0
60,26.38,24.45,28.759999999999998,1.0,3.0,1964.0
61,24.7,23.259999999999998,28.4,2.0,3.0,1964.0
62,28.310000000000002,26.96,31.62,3.0,3.0,1964.0
63,27.56,25.189999999999998,30.119999999999997,4.0,3.0,1964.0
64,23.43,19.66,28.86,5.0,3.0,1964.0
65,28.42,25.17,30.840000000000003,6.0,3.0,1964.0
66,23.43,21.9,27.86,7.0,3.0,1964.0
67,24.94,21.43,30.880000000000003,8.0,3.0,1964.0
68,26.53,24.900000000000002,31.060000000000002,9.0,3.0,1964.0
69,25.08,22.159999999999997,30.159999999999997,10.0,3.0,1964.0
70,24.34,20.72,27.68,11.0,3.0,1964.0
71,26.42,23.450000000000003,31.840000000000003,12.0,3.0,1964.0
72,23.27,21.4,28.54,13.0,3.0,1964.0
73,24.65,22.459999999999997,30.299999999999997,14.0,3.0,1964.0
74,23.33,21.729999999999997,25.659999999999997,15.0,3.0,1964.0
75,27.43,25.87,29.86,16.0,3.0,1964.0
76,24.47,21.86,27.939999999999998,17.0,3.0,1964.0
77,23.54,22.029999999999998,26.08,18.0,3.0,1964.0
78,26.04,24.24,30.08,19.0,3.0,1964.0
79,26.89,24.42,31.78,20.0,3.0,1964.0
80,28.63,27.47,31.259999999999998,21.0,3.0,1964.0
81,23.65,22.56,28.299999999999997,22.0,3.0,1964.0
82,28.59,24.89,32.18,23.0,3.0,1964.0
83,27.35,26.020000000000003,32.7,24.0,3.0,1964.0
84,24.8,21.34,30.6,25.0,3.0,1964.0
85,23.98,21.13,29.96,26.0,3.0,1964.0
86,25.17,23.42,28.340000000000003,27.0,3.0,1964.0
87,26.6,24.21,29.200000000000003,28.0,3.0,1964.0
88,24.04,22.16,26.08,29.0,3.0,1964.0
89,28.85,27.05,31.700000000000003,30.0,3.0,1964.0
90,24.32,21.51,26.64,31.0,3.0,1964.0
91,26.52,22.62,30.04,1.0,4.0,1964.0
92,26.08,23.009999999999998,28.159999999999997,2.0,4.0,1964.0
93,28.78,25.91,33.56,3.0,4.0,1964.0
94,28.55,25.05,34.1,4.0,4.0,1964.0
95,24.43,21.8,26.86,5.0,4.0,1964.0
96,23.57,19.740000000000002,26.14,6.0,4.0,1964.0
97,26.75,23.8,30.5,7.0,4.0,1964.0
98,23.67,20.270000000000003,26.340000000000003,8.0,4.0,1964.0
99,25.52,24.009999999999998,29.04,9.0,4.0,1964.0
100,28.8,25.46,33.6,10.0,4.0,1964.0
101,25.52,23.62,28.04,11.0,4.0,1964.0
102,23.88,19.939999999999998,27.759999999999998,12.0,4.0,1964.0
103,27.87,26.630000000000003,30.740000000000002,13.0,4.0,1964.0
104,24.59,22.57,29.18,14.0,4.0,1964.0
105,27.77,26.06,32.54,15.0,4.0,1964.0
106,24.09,21.03,27.18,16.0,4.0,1964.0
107,25.29,21.73,27.58,17.0,4.0,1964.0
108,23.67,20.35,28.340000000000003,18.0,4.0,1964.0
109,23.71,21.87,27.42,19.0,4.0,1964.0
110,26.79,25.29,32.58,20.0,4.0,1964.0
111,23.95,21.82,26.9,21.0,4.0,1964.0
112,26.88,25.18,30.759999999999998,22.0,4.0,1964.0
113,26.66,22.97,29.32,23.0,4.0,1964.0
114,26.6,22.880000000000003,30.200000000000003,24.0,4.0,1964.0
115,24.32,21.27,28.64,25.0,4.0,1964.0
116,23.11,19.98,25.22,26.0,4.0,1964.0
117,23.27,22.2,25.54,27.0,4.0,1964.0
118,24.18,22.47,26.36,28.0,4.0,1964.0
119,24.52,22.61,30.04,29.0,4.0,1964.0
120,27.15,25.56,31.299999999999997,30.0,4.0,1964.0
121,25.67,23.660000000000004,31.340000000000003,1.0,5.0,1964.0
122,26.91,24.6,32.82,2.0,5.0,1964.0
123,28.47,24.729999999999997,32.94,3.0,5.0,1964.0
124,27.27,25.16,29.54,4.0,5.0,1964.0
125,23.95,21.36,28.9,5.0,5.0,1964.0
126,25.86,24.66,29.72,6.0,5.0,1964.0
127,23.11,21.58,25.22,7.0,5.0,1964.0
128,27.55,25.490000000000002,33.1,8.0,5.0,1964.0
129,28.38,24.52,31.759999999999998,9.0,5.0,1964.0
130,26.05,24.48,28.1,10.0,5.0,1964.0
131,27.43,23.57,30.86,11.0,5.0,1964.0
132,28.4,24.619999999999997,31.799999999999997,12.0,5.0,1964.0
133,23.18,20.49,28.36,13.0,5.0,1964.0
134,27.13,25.04,30.259999999999998,14.0,5.0,1964.0
135,28.67,27.270000000000003,34.34,15.0,5.0,1964.0
136,27.3,23.5,32.6,16.0,5.0,1964.0
137,28.75,24.88,33.5,17.0,5.0,1964.0
138,27.16,23.64,30.32,18.0,5.0,1964.0
139,26.91,23.48,32.82,19.0,5.0,1964.0
140,26.740000000000002,24.840000000000003,29.480000000000004,20.0,5.0,1964.0
141,23.96,20.27,28.92,21.0,5.0,1964.0
142,26.94,23.240000000000002,30.880000000000003,22.0,5.0,1964.0
143,26.64,23.740000000000002,30.28,23.0,5.0,1964.0
144,28.740000000000002,25.37,33.480000000000004,24.0,5.0,1964.0
145,25.13,22.68,27.259999999999998,25.0,5.0,1964.0
146,28.96,26.580000000000002,32.92,26.0,5.0,1964.0
147,25.11,23.82,27.22,27.0,5.0,1964.0
148,25.43,23.57,27.86,28.0,5.0,1964.0
149,27.03,24.450000000000003,32.06,29.0,5.0,1964.0
150,23.49,20.56,28.979999999999997,30.0,5.0,1964.0
151,28.87,26.93,32.74,31.0,5.0,1964.0
152,26.46,23.96,29.92,1.0,6.0,1964.0
153,24.4,20.56,27.799999999999997,2.0,6.0,1964.0
154,25.16,23.79,29.32,3.0,6.0,1964.0
155,27.3,26.27,32.6,4.0,6.0,1964.0
156,26.97,23.31,32.94,5.0,6.0,1964.0
157,24.1,22.330000000000002,26.200000000000003,6.0,6.0,1964.0
158,28.98,27.44,34.96,7.0,6.0,1964.0
159,26.43,23.47,28.86,8.0,6.0,1964.0
160,25.4,22.11,30.799999999999997,9.0,6.0,1964.0
161,23.77,21.3,28.54,10.0,6.0,1964.0
162,26.41,25.19,29.82,11.0,6.0,1964.0
163,23.53,22.270000000000003,26.060000000000002,12.0,6.0,1964.0
164,28.08,24.409999999999997,32.16,13.0,6.0,1964.0
165,26.23,22.38,30.46,14.0,6.0,1964.0
166,24.98,23.02,30.96,15.0,6.0,1964.0
167,27.990000000000002,26.87,31.980000000000004,16.0,6.0,1964.0
168,25.56,23.88,31.119999999999997,17.0,6.0,1964.0
169,23.96,20.150000000000002,29.92,18.0,6.0,1964.0
170,27.16,25.68,29.32,19.0,6.0,1964.0
171,27.17,23.560000000000002,32.34,20.0,6.0,1964.0
172,23.99,20.279999999999998,29.979999999999997,21.0,6.0,1964.0
173,23.47,20.619999999999997,28.939999999999998,22.0,6.0,1964.0
174,26.28,25.19,28.560000000000002,23.0,6.0,1964.0
175,25.59,22.759999999999998,31.18,24.0,6.0,1964.0
176,26.33,23.49,29.659999999999997,25.0,6.0,1964.0
177,24.3,21.98,29.6,26.0,6.0,1964.0
178,25.18,22.98,30.36,27.0,6.0,1964.0
179,28.75,25.5,31.5,28.0,6.0,1964.0
180,24.08,20.369999999999997,26.159999999999997,29.0,6.0,1964.0
181,27.08,25.93,32.16,30.0,6.0,1964.0
182,25.53,23.270000000000003,29.060000000000002,1.0,7.0,1964.0
183,23.33,19.47,28.659999999999997,2.0,7.0,1964.0
184,26.990000000000002,24.310000000000002,31.980000000000004,3.0,7.0,1964.0
185,28.78,25.75,34.56,4.0,7.0,1964.0
186,23.21,21.34,26.42,5.0,7.0,1964.0
187,24.83,22.84,29.659999999999997,6.0,7.0,1964.0
188,28.810000000000002,27.480000000000004,31.62,7.0,7.0,1964.0
189,27.38,26.189999999999998,31.759999999999998,8.0,7.0,1964.0
190,26.6,22.82,32.2,9.0,7.0,1964.0
191,23.84,22.22,26.68,10.0,7.0,1964.0
192,25.02,23.169999999999998,27.04,11.0,7.0,1964.0
193,27.8,26.54,31.6,12.0,7.0,1964.0
194,25.15,22.38,27.299999999999997,13.0,7.0,1964.0
195,23.0,21.56,28.0,14.0,7.0,1964.0
196,25.61,23.8,28.22,15.0,7.0,1964.0
197,27.06,24.39,30.119999999999997,16.0,7.0,1964.0
198,27.72,24.82,31.439999999999998,17.0,7.0,1964.0
199,26.97,24.65,32.94,18.0,7.0,1964.0
200,23.08,20.139999999999997,28.159999999999997,19.0,7.0,1964.0
201,23.72,19.93,28.439999999999998,20.0,7.0,1964.0
202,26.57,24.82,30.14,21.0,7.0,1964.0
203,27.32,24.77,31.64,22.0,7.0,1964.0
204,27.68,23.8,32.36,23.0,7.0,1964.0
205,27.41,25.47,29.82,24.0,7.0,1964.0
206,27.19,23.900000000000002,31.380000000000003,25.0,7.0,1964.0
207,24.64,21.46,29.28,26.0,7.0,1964.0
208,24.59,21.79,27.18,27.0,7.0,1964.0
209,24.91,22.96,30.82,28.0,7.0,1964.0
210,26.22,22.75,29.439999999999998,29.0,7.0,1964.0
211,23.38,21.86,27.759999999999998,30.0,7.0,1964.0
212,27.15,25.58,30.299999999999997,31.0,7.0,1964.0
213,25.95,23.16,31.9,1.0,8.0,1964.0
214,28.37,26.700000000000003,30.740000000000002,2.0,8.0,1964.0
215,27.21,24.44,30.42,3.0,8.0,1964.0
216,24.01,21.720000000000002,26.020000000000003,4.0,8.0,1964.0
217,23.21,20.46,27.42,5.0,8.0,1964.0
218,25.15,22.25,28.299999999999997,6.0,8.0,1964.0
219,25.21,21.310000000000002,30.42,7.0,8.0,1964.0
220,25.1,22.740000000000002,27.200000000000003,8.0,8.0,1964.0
221,28.3,24.52,30.6,9.0,8.0,1964.0
222,25.7,22.52,28.4,10.0,8.0,1964.0
223,24.89,23.09,27.78,11.0,8.0,1964.0
224,23.85,22.41,28.700000000000003,12.0,8.0,1964.0
225,28.5,24.740000000000002,33.0,13.0,8.0,1964.0
226,28.79,27.779999999999998,33.58,14.0,8.0,1964.0
227,28.86,26.55,34.72,15.0,8.0,1964.0
228,23.83,21.79,28.659999999999997,16.0,8.0,1964.0
229,27.53,25.96,30.060000000000002,17.0,8.0,1964.0
230,26.43,25.27,31.86,18.0,8.0,1964.0
231,24.46,21.630000000000003,26.92,19.0,8.0,1964.0
232,25.23,24.14,29.46,20.0,8.0,1964.0
233,23.87,22.48,28.740000000000002,21.0,8.0,1964.0
234,25.44,24.240000000000002,28.880000000000003,22.0,8.0,1964.0
235,25.06,21.82,30.119999999999997,23.0,8.0,1964.0
236,23.58,20.959999999999997,29.159999999999997,24.0,8.0,1964.0
237,26.05,24.080000000000002,29.1,25.0,8.0,1964.0
238,27.92,25.55,30.840000000000003,26.0,8.0,1964.0
239,23.71,22.41,28.42,27.0,8.0,1964.0
240,26.0,23.48,31.0,28.0,8.0,1964.0
241,28.42,26.64,31.840000000000003,29.0,8.0,1964.0
242,27.02,24.57,30.04,30.0,8.0,1964.0
243,25.72,23.45,30.439999999999998,31.0,8.0,1964.0
244,24.85,21.91,29.700000000000003,1.0,9.0,1964.0
245,25.4,23.99,30.799999999999997,2.0,9.0,1964.0
246,28.61,24.88,34.22,3.0,9.0,1964.0
247,25.94,23.37,31.880000000000003,4.0,9.0,1964.0
248,26.96,23.59,30.92,5.0,9.0,1964.0
249,24.21,22.25,29.42,6.0,9.0,1964.0
250,28.95,27.74,31.9,7.0,9.0,1964.0
251,28.07,25.95,30.14,8.0,9.0,1964.0
252,25.76,24.580000000000002,30.520000000000003,9.0,9.0,1964.0
253,28.990000000000002,27.810000000000002,31.980000000000004,10.0,9.0,1964.0
254,27.63,24.97,30.259999999999998,11.0,9.0,1964.0
255,23.17,21.150000000000002,25.340000000000003,12.0,9.0,1964.0
256,26.94,25.810000000000002,31.880000000000003,13.0,9.0,1964.0
257,27.2,23.29,31.4,14.0,9.0,1964.0
258,28.47,24.7,31.939999999999998,15.0,9.0,1964.0
259,26.19,24.39,30.380000000000003,16.0,9.0,1964.0
260,26.28,22.28,31.560000000000002,17.0,9.0,1964.0
261,23.6,21.68,26.200000000000003,18.0,9.0,1964.0
262,28.29,25.14,33.58,19.0,9.0,1964.0
263,24.44,22.35,29.880000000000003,20.0,9.0,1964.0
264,27.94,26.18,31.880000000000003,21.0,9.0,1964.0
265,23.34,20.44,25.68,22.0,9.0,1964.0
266,28.95,26.64,33.9,23.0,9.0,1964.0
267,26.88,24.88,32.76,24.0,9.0,1964.0
268,27.96,24.84,31.92,25.0,9.0,1964.0
269,23.37,19.85,28.740000000000002,26.0,9.0,1964.0
270,25.73,23.15,28.46,27.0,9.0,1964.0
271,24.49,21.7,27.979999999999997,28.0,9.0,1964.0
272,28.18,25.259999999999998,33.36,29.0,9.0,1964.0
273,26.08,24.659999999999997,29.159999999999997,30.0,9.0,1964.0
274,27.43,24.07,32.86,1.0,10.0,1964.0
275,24.25,21.23,29.5,2.0,10.0,1964.0
276,23.49,20.72,27.979999999999997,3.0,10.0,1964.0
277,26.740000000000002,25.580000000000002,31.480000000000004,4.0,10.0,1964.0
278,23.15,20.65,27.299999999999997,5.0,10.0,1964.0
279,28.46,24.69,33.92,6.0,10.0,1964.0
280,26.46,24.0,31.92,7.0,10.0,1964.0
281,27.36,25.07,29.72,8.0,10.0,1964.0
282,27.46,25.330000000000002,29.92,9.0,10.0,1964.0
283,23.74,22.029999999999998,28.479999999999997,10.0,10.0,1964.0
284,26.56,24.349999999999998,29.119999999999997,11.0,10.0,1964.0
285,27.44,26.35,30.880000000000003,12.0,10.0,1964.0
286,28.05,25.87,32.1,13.0,10.0,1964.0
287,25.97,23.229999999999997,31.939999999999998,14.0,10.0,1964.0
288,26.23,22.85,28.46,15.0,10.0,1964.0
289,27.57,24.04,33.14,16.0,10.0,1964.0
290,24.98,21.740000000000002,29.96,17.0,10.0,1964.0
291,28.33,25.63,32.66,18.0,10.0,1964.0
292,26.29,24.54,28.58,19.0,10.0,1964.0
293,26.72,22.77,30.439999999999998,20.0,10.0,1964.0
294,23.4,21.31,27.799999999999997,21.0,10.0,1964.0
295,27.15,25.68,31.299999999999997,22.0,10.0,1964.0
296,23.43,20.54,26.86,23.0,10.0,1964.0
297,26.13,24.79,29.259999999999998,24.0,10.0,1964.0
298,24.56,20.779999999999998,30.119999999999997,25.0,10.0,1964.0
299,24.06,20.619999999999997,28.119999999999997,26.0,10.0,1964.0
300,25.44,22.41,29.880000000000003,27.0,10.0,1964.0
301,26.2,23.169999999999998,28.4,28.0,10.0,1964.0
302,25.96,22.54,30.92,29.0,10.0,1964.0
303,24.45,20.71,26.9,30.0,10.0,1964.0
304,27.78,24.98,32.56,31.0,10.0,1964.0
305,26.990000000000002,24.310000000000002,30.980000000000004,1.0,11.0,1964.0
306,28.17,25.130000000000003,32.34,2.0,11.0,1964.0
307,25.14,23.22,30.28,3.0,11.0,1964.0
308,23.97,22.24,26.939999999999998,4.0,11.0,1964.0
309,23.68,21.58,27.36,5.0,11.0,1964.0
310,27.56,25.07,32.12,6.0,11.0,1964.0
311,28.38,24.9,32.76,7.0,11.0,1964.0
312,27.25,24.14,30.5,8.0,11.0,1964.0
313,23.87,20.93,26.740000000000002,9.0,11.0,1964.0
314,24.49,22.919999999999998,26.979999999999997,10.0,11.0,1964.0
315,23.62,22.41,29.240000000000002,11.0,11.0,1964.0
316,23.23,21.810000000000002,25.46,12.0,11.0,1964.0
317,27.81,24.619999999999997,30.619999999999997,13.0,11.0,1964.0
318,27.23,25.19,30.46,14.0,11.0,1964.0
319,27.6,23.78,32.2,15.0,11.0,1964.0
320,23.52,20.54,29.04,16.0,11.0,1964.0
321,26.85,23.26,29.700000000000003,17.0,11.0,1964.0
322,24.3,22.66,28.6,18.0,11.0,1964.0
323,25.26,21.340000000000003,28.520000000000003,19.0,11.0,1964.0
324,28.23,24.95,33.46,20.0,11.0,1964.0
325,28.45,26.78,33.9,21.0,11.0,1964.0
326,28.85,26.810000000000002,34.7,22.0,11.0,1964.0
327,25.33,21.419999999999998,28.659999999999997,23.0,11.0,1964.0
328,25.33,21.7,30.659999999999997,24.0,11.0,1964.0
329,26.11,22.21,30.22,25.0,11.0,1964.0
330,27.77,24.47,31.54,26.0,11.0,1964.0
331,26.42,23.55,31.840000000000003,27.0,11.0,1964.0
332,26.54,23.41,31.08,28.0,11.0,1964.0
333,27.05,23.23,29.1,29.0,11.0,1964.0
334,27.15,23.689999999999998,31.299999999999997,30.0,11.0,1964.0
335,27.490000000000002,26.14,32.980000000000004,1.0,12.0,1964.0
336,26.5,22.86,30.0,2.0,12.0,1964.0
337,27.57,24.69,33.14,3.0,12.0,1964.0
338,27.009999999999998,24.159999999999997,29.019999999999996,4.0,12.0,1964.0
339,26.61,25.5,29.22,5.0,12.0,1964.0
340,26.81,25.029999999999998,29.619999999999997,6.0,12.0,1964.0
341,26.46,23.37,28.92,7.0,12.0,1964.0
342,24.11,21.09,29.22,8.0,12.0,1964.0
343,28.240000000000002,26.39,32.480000000000004,9.0,12.0,1964.0
344,27.43,25.5,32.86,10.0,12.0,1964.0
345,24.46,21.87,29.92,11.0,12.0,1964.0
346,23.29,21.07,28.58,12.0,12.0,1964.0
347,28.8,25.26,31.6,13.0,12.0,1964.0
348,25.19,21.75,27.380000000000003,14.0,12.0,1964.0
349,24.99,21.9,30.979999999999997,15.0,12.0,1964.0
350,27.88,24.66,30.759999999999998,16.0,12.0,1964.0
351,26.69,23.57,29.380000000000003,17.0,12.0,1964.0
352,27.91,25.43,30.82,18.0,12.0,1964.0
353,28.68,25.2,34.36,19.0,12.0,1964.0
354,23.04,20.099999999999998,25.08,20.0,12.0,1964.0
355,27.84,25.8,33.68,21.0,12.0,1964.0
356,25.61,24.2,29.22,22.0,12.0,1964.0
357,23.59,20.81,27.18,23.0,12.0,1964.0
358,26.240000000000002,23.110000000000003,28.480000000000004,24.0,12.0,1964.0
359,24.95,21.31,27.9,25.0,12.0,1964.0
360,23.35,20.69,28.700000000000003,26.0,12.0,1964.0
361,25.39,22.21,29.78,27.0,12.0,1964.0
362,25.94,24.19,29.880000000000003,28.0,12.0,1964.0
363,25.54,22.869999999999997,28.08,29.0,12.0,1964.0
364,27.84,26.65,33.68,30.0,12.0,1964.0
365,28.68,26.1,34.36,31.0,12.0,1964.0
0,24.31,21.09,28.619999999999997,1.0,1.0,1965.0
1,23.97,21.869999999999997,27.939999999999998,2.0,1.0,1965.0
2,24.63,22.689999999999998,30.259999999999998,3.0,1.0,1965.0
3,27.72,25.43,32.44,4.0,1.0,1965.0
4,24.58,21.43,28.159999999999997,5.0,1.0,1965.0
5,26.89,25.02,29.78,6.0,1.0,1965.0
6,26.62,24.34,31.240000000000002,7.0,1.0,1965.0
7,25.63,23.529999999999998,29.259999999999998,8.0,1.0,1965.0
8,22.0,19.59,25.0,9.0,1.0,1965.0
9,26.34,25.22,29.68,10.0,1.0,1965.0
10,25.87,22.900000000000002,29.740000000000002,11.0,1.0,1965.0
11,23.82,20.39,27.64,12.0,1.0,1965.0
12,27.4,25.57,31.799999999999997,13.0,1.0,1965.0
13,23.84,22.63,26.68,14.0,1.0,1965.0
